Id-Player,Goals,Minutes,Altersklasse,Liga,Position,Vereinsname,Sex
131512,0,662,Jun.C,Juniorinnen B,"Mittelfeld defensiv, Verteidigung links, Verteidigung mitte, Verteidigung rechts, Verteidigung rechtsaussen",FC Wetzikon (11055),W
131521,0,183,Jun.B,Youth League A,"Ersatz (S), Verteidigung mitte, Verteidigung rechtsaussen",FC Kilchberg-Rüschlikon (11027),M
131654,0,208,30+,Senioren 30+,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld linksaussen",FC Neunkirch (11109),M
131830,0,297,Jun.A,5. Liga,"Mittelfeld defensiv, Mittelfeld defensiv rechts, Sturmspitze rechts",FC Blau-Weiss Erlenbach (11710),M
131886,0,40,30+,Senioren 30+,Ersatz (S),FC Oberwinterthur (11257),M
132020,0,29,50+,Senioren 40+,Verteidigung linksaussen,FC Gossau (11076),M
132028,0,850,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",Tor,FC Oberwinterthur (11257),M
132094,0,450,Jun.B,4. Liga,Tor,FC Witikon (11496),M
130323,0,47,30+,Senioren 30+ Meister,"Ersatz (S), Verteidigung rechtsaussen",BC Albisrieden (11542),M
130358,0,630,Jun.C,Junioren C Promotion,"Mittelfeld defensiv, Mittelfeld rechtsinnen",FC Oerlikon/Polizei ZH (11544),M
130374,0,0,30+,2. Liga,Innenverteidigung links,FC Wollishofen (11497),M
130491,0,457,Jun.A,Nationalliga B (Frauen),"Mittelfeld defensiv links, Mittelfeld linksinnen, Mittelfeld rechtsinnen, hängende Spitze",FC Wädenswil (11051),W
129397,0,541,30+,"3. Liga, Senioren 30+ Promotion","Ersatz (S), Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Stäfa 1895 (11047),M
1306277,0,260,Aktiv,"Frauen 2. Liga, Frauen 4. Liga","Ersatz (S), Sturmspitze rechts",FC Witikon (11496),W
1306395,0,123,Aktiv,5. Liga,"Flügel rechts, Verteidigung rechtsaussen",FC Herrliberg (11057),M
1306404,0,61,Jun.A,5. Liga,"Flügel links, Flügel rechts, Mittelfeld rechtsaussen",VFC Neuhausen 90 (11103),M
1307015,0,379,Aktiv,3. Liga,"Mittelfeld, Mittelfeld defensiv links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Ellikon Marthalen (11014),M
1307089,0,370,Jun.C,Junioren C 2. Stärkeklasse,"Ersatz (S), Flügel rechts, Mittelfeld linksinnen, Mittelfeld rechtsaussen, Sturmspitze, hängende Spitze links",FC Buchs-Dällikon (11473),M
1307182,0,240,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Gossau (11076),M
1304641,0,720,Jun.A,"2. Liga, Junioren A Promotion","Ersatz (S), Tor",SV Rümlang (11043),M
1304700,0,599,Jun.B,Juniorinnen B,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv, Verteidigung mitte, Verteidigung rechts, Verteidigung vorne",FC Adliswil (11001),W
1304731,0,542,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse","Ersatz (S), Verteidigung linksaussen",FC Glattal Dübendorf (11086),M
1304754,0,0,30+,3. Liga,Tor,NK Dinamo Schaffhausen (11116),M
1304862,0,129,Aktiv,4. Liga,Verteidigung rechtsaussen,FC Neftenbach (11062),M
1304951,0,44,Aktiv,4. Liga,Flügel links,FC Hinwil (11023),M
1304967,0,611,Aktiv,Frauen 4. Liga,"Mittelfeld defensiv links, Mittelfeld rechtsinnen, Sturmspitze rechts",FC Volketswil (11075),W
1305557,0,558,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung rechts, Mittelfeld linksinnen, Sturmspitze rechts",FC Witikon (11496),M
1305574,0,572,Jun.C,Junioren C Promotion,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechtsaussen",FC Schaffhausen (11105),M
1307743,0,352,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C Promotion","Ersatz (S), Verteidigung rechtsaussen",FC Volketswil (11075),M
1307864,0,280,50+,Senioren 50+/7,"Innenverteidigung links, Tor",FC Kilchberg-Rüschlikon (11027),M
1307958,0,133,30+,Senioren 30+,"Ersatz (S), Verteidigung linksaussen",FC Hausen a/A (11080),M
1307987,0,387,Jun.C,Junioren C 1. Stärkeklasse,"Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen",FC Schlieren (11045),M
1307994,0,309,Jun.D,Juniorinnen C,"Mittelfeld defensiv, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Buchs-Dällikon (11473),W
1308018,0,383,Jun.B,Junioren A Promotion,"Mittelfeld defensiv, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Niederweningen (11068),M
1305886,0,78,Jun.A,4. Liga,Flügel links,FC Pfäffikon (11037),M
1306124,0,630,Aktiv,Frauen 4. Liga,"Innenverteidigung rechts, Libero, Verteidigung linksaussen, Verteidigung mitte",FC Affoltern a/A (11002),W
1306208,0,23,Jun.A,4. Liga,Tor,FC Oerlikon/Polizei ZH (11544),M
130567,0,764,Jun.C,"Juniorinnen B, Juniorinnen C","Flügel links, Flügel rechts, Mittelfeld rechtsinnen, Tor, hängende Spitze",FC Wallisellen (11053),W
130687,0,225,Jun.C,Junioren C 2. Stärkeklasse,Sturmspitze rechts,FC United Zürich (11517),M
130824,0,180,Jun.B,Junioren B 1. Stärkeklasse,Verteidigung linksaussen,FC Phönix Seen (11258),M
130886,0,304,Aktiv,Frauen 4. Liga,"Innenverteidigung links, Mittelfeld rechtsaussen, Verteidigung linksaussen",FC Wädenswil (11051),W
130963,0,146,Jun.B,3. Liga,Flügel rechts,Sporting Club Schaffhausen (11114),M
131185,0,52,Aktiv,5. Liga,Mittelfeld linksinnen,FC Wädenswil (11051),M
131217,0,207,Jun.A,4. Liga,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Effretikon (11502),M
1309146,0,173,50+,Senioren 40+,"Sturmspitze, Tor",FC Wülflingen (11264),M
1309163,0,585,Aktiv,Frauen 4. Liga,"Verteidigung mitte, Verteidigung rechts, Verteidigung rechtsaussen",FC Rafzerfeld (11100),W
1309349,0,372,50+,Senioren 50+/7,"Ersatz (S), Mittelfeld defensiv, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld linksaussen",Unione Sportiva Calabrese (11009),M
1307213,0,41,Jun.A,"4. Liga, 5. Liga","Ersatz (S), Verteidigung linksaussen",Sporting Club Schaffhausen (11114),M
1307237,0,45,Aktiv,5. Liga,Innenverteidigung rechts,FC Pfäffikon (11037),M
1307534,0,450,Jun.B,Junioren B 1. Stärkeklasse,"Flügel rechts, Mittelfeld defensiv, Verteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Phönix Seen (11258),M
1307576,0,384,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Flügel rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Embrach (11266),M
129844,0,90,Jun.B,Junioren B 1. Stärkeklasse,Mittelfeld linksinnen,US Avellino Zurigo (11522),M
129975,0,96,30+,4. Liga,"Ersatz (S), Sturmspitze",FC Buchs-Dällikon (11473),M
130032,0,432,Jun.B,Junioren A,"Innenverteidigung rechts, Verteidigung rechtsaussen",Centro Lusitano Zurich (11523),M
130294,0,0,30+,5. Liga,Ersatz (S),FC Effretikon (11502),M
130301,0,0,40+,Senioren 40+,Ersatz (S),FC Brasil Suisse (11537),M
128491,0,624,Jun.C,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C Promotion","Ersatz (S), Innenverteidigung links, Innenverteidigung rechts",FC Blue Stars ZH (11472),M
128522,0,439,Aktiv,2. Liga,"Flügel links, Mittelfeld links, hängende Spitze links",SV Rümlang (11043),M
128528,0,720,Jun.B,Junioren B 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung linksaussen",FC Wiedikon ZH (11494),M
128744,0,210,50+,Senioren 40+,"Flügel rechts, Mittelfeld linksaussen, Verteidigung rechtsaussen",FC Ellikon Marthalen (11014),M
127865,0,531,Jun.C,Junioren C Promotion,"Mittelfeld, Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen, hängende Spitze",FC Affoltern a/A (11002),M
1310016,0,72,40+,Senioren 40+ Promotion,"Flügel links, Verteidigung linksaussen",SV Rümlang (11043),M
1310142,0,28,Jun.B,5. Liga,"Tor, Verteidigung mitte",FC Hakoah ZH (11477),M
1310234,0,505,Aktiv,5. Liga,Mittelfeld defensiv links,FC Wülflingen (11264),M
1310304,0,90,Jun.B,Juniorinnen B,Mittelfeld linksinnen,FC Horgen (11024),W
1310362,0,540,Jun.B,Juniorinnen B,"Innenverteidigung rechts, Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Kloten (11028),W
1310556,0,207,Jun.C,Juniorinnen B,"Hängende Spitze rechts, Innenverteidigung rechts, Mittelfeld defensiv links, Mittelfeld defensiv rechts",FC Herrliberg (11057),W
1310559,0,262,Jun.B,Junioren B 2. Stärkeklasse,"Innenverteidigung rechts, Tor, Verteidigung linksaussen, Verteidigung vorne",FC Republika Srpska (11539),M
1308261,0,664,Jun.C,Junioren C 1. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts",FC Wädenswil (11051),M
1308383,0,85,30+,Senioren 30+,"Ersatz (S), Flügel rechts",FC Thayngen (11108),M
1308459,0,120,30+,Senioren 30+ Meister,"Innenverteidigung rechts, Verteidigung linksaussen",FC Bassersdorf (11070),M
1308489,0,626,Aktiv,4. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechtsaussen",FC Hausen a/A (11080),M
1308653,0,445,Aktiv,5. Liga,Tor,BC Albisrieden (11542),M
1308689,0,60,Jun.C,Junioren C 2. Stärkeklasse,Verteidigung links,SV Seebach ZH (11488),M
1308837,0,630,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C Promotion",Tor,FC Wädenswil (11051),M
1308992,0,149,Jun.A,2. Liga,"Mittelfeld, Mittelfeld rechtsinnen",FC Küsnacht (11030),M
1311483,0,142,50+,Senioren 50+/7,"Sturmspitze, hängende Spitze",FC Zürich (11499),M
1309436,0,363,50+,Senioren 50+/7,Mittelfeld rechtsaussen,FC Wiedikon ZH (11494),M
1309682,0,546,30+,3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Männedorf (11033),M
1309968,0,0,Aktiv,2. Liga,Verteidigung linksaussen,FC Wald (11052),M
1309971,0,649,Jun.C,Junioren C 1. Stärkeklasse,Verteidigung rechtsaussen,FC Witikon (11496),M
128873,0,683,Aktiv,2. Liga,"Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",SC Veltheim (11262),M
128961,0,676,Jun.C,"Junioren B Promotion, Junioren C 1. Stärkeklasse","Ersatz (S), Innenverteidigung links, Innenverteidigung rechts",FC Richterswil (11041),M
129037,0,206,Jun.A,4. Liga,"Mittelfeld defensiv, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Einsiedeln (11712),M
129047,0,500,Jun.A,"4. Liga, Junioren A","Flügel rechts, Mittelfeld defensiv links, Mittelfeld defensiv rechts, Mittelfeld rechts, Mittelfeld rechtsaussen",FC Embrach (11266),M
129050,0,75,40+,"Senioren 40+ Meister, Senioren 50+/11","Mittelfeld linksaussen, Verteidigung linksaussen",Grasshopper Club Zürich (11476),M
129123,0,588,Aktiv,3. Liga,"Flügel links, Mittelfeld, Mittelfeld defensiv, Mittelfeld defensiv rechts, Mittelfeld rechtsinnen",FC Regensdorf (11040),M
129347,0,521,Jun.C,Juniorinnen C,"Innenverteidigung rechts, Verteidigung rechts",FC Phönix Seen (11258),W
127690,0,281,Jun.C,Juniorinnen C,"Verteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Urdorf (11069),W
127761,0,360,30+,Senioren 30+ Promotion,"Flügel rechts, Mittelfeld rechts, Mittelfeld rechtsaussen",FC Kilchberg-Rüschlikon (11027),M
127824,0,34,30+,Senioren 30+,Verteidigung rechtsaussen,FC Bauma (11003),M
127844,0,417,Jun.B,Juniorinnen B,"Mittelfeld, Mittelfeld defensiv links, Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen",BC Albisrieden (11542),W
1311679,0,900,Aktiv,4. Liga,Innenverteidigung rechts,SV Seebach ZH (11488),M
1312131,0,90,Aktiv,Frauen 3. Liga,Innenverteidigung links,FC Phönix Seen (11258),W
1312245,0,93,Aktiv,"3. Liga, 5. Liga","Ersatz (S), Verteidigung linksaussen",Cholfirst United (11122),M
1312461,0,382,Aktiv,4. Liga,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung rechtsaussen",FC Langnau a/A (11032),M
1312476,0,605,Jun.A,"3. Liga, 5. Liga","Ersatz (S), Mittelfeld, Mittelfeld defensiv rechts, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Wädenswil (11051),M
1312480,0,647,Aktiv,3. Liga,"Innenverteidigung rechts, Verteidigung mitte",Racing Club ZH (11485),M
1312486,0,88,Aktiv,5. Liga,"Mittelfeld, Verteidigung rechtsaussen",FC Engstringen (11015),M
1312560,0,0,30+,3. Liga,"Ersatz (S), Tor",Sporting Club Schaffhausen (11114),M
1310646,0,293,40+,Frauen 30+ (7v7),"Verteidigung mitte, Verteidigung rechts",FC Horgen (11024),W
1310692,0,264,Jun.A,4. Liga,"Flügel links, Flügel rechts, Tor",FC Oberglatt (11036),M
1310695,0,580,30+,"4. Liga, 5. Liga, Senioren 30+","Flügel rechts, Innenverteidigung links, Verteidigung links, Verteidigung linksaussen",Sporting Club Schaffhausen (11114),M
1310943,0,90,Jun.A,"3. Liga, 5. Liga",Tor,FC Maur (11065),M
1311011,0,398,30+,3. Liga,"Mittelfeld linksaussen, Verteidigung links, Verteidigung linksaussen",FC Kilchberg-Rüschlikon (11027),M
1311089,0,608,Jun.A,4. Liga,"Innenverteidigung rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Büsingen (11902),M
1311279,0,25,Aktiv,5. Liga,"Ersatz (S), Verteidigung rechts",FC Russikon (11074),M
1311346,0,1580,30+,3. Liga,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Affoltern a/A (11002),M
126801,0,844,Aktiv,Frauen 2. Liga,"Hängende Spitze rechts, Mittelfeld defensiv links, Mittelfeld links, Mittelfeld linksinnen, hängende Spitze links",FC Volketswil (11075),W
126872,0,166,Jun.C,Juniorinnen C,"Flügel links, Mittelfeld links",FC Volketswil (11075),W
126881,0,234,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld, Mittelfeld linksaussen, Mittelfeld rechtsinnen",FC Pfäffikon (11037),M
127012,0,561,30+,2. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung rechtsaussen",FC Gossau (11076),M
1312694,0,328,40+,Senioren 40+ Meister,"Sturmspitze, Sturmspitze rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wallisellen (11053),M
1312718,0,171,Jun.C,Junioren C 2. Stärkeklasse,Mittelfeld defensiv,FC Ellikon Marthalen (11014),M
1313087,0,447,Jun.A,2. Liga,"Flügel rechts, Hängende Spitze rechts, Mittelfeld linksinnen, Mittelfeld rechts, Mittelfeld rechtsinnen",FC Beringen (11101),M
1313191,0,735,30+,3. Liga,"Innenverteidigung links, Verteidigung linksaussen",FC Wollerau (11765),M
1313289,0,280,50+,Senioren 50+/7,"Verteidigung links, Verteidigung linksaussen, Verteidigung mitte",FC Fehraltorf (11018),M
1313431,0,235,Jun.C,Juniorinnen C,"Innenverteidigung links, Verteidigung linksaussen",FC Wald (11052),W
1313447,0,477,Jun.C,Juniorinnen C,"Verteidigung links, Verteidigung linksaussen, Verteidigung rechts",FC Witikon (11496),W
1313541,0,99,Aktiv,"2. Liga, 4. Liga",Sturmspitze,FC Wollishofen (11497),M
1313558,0,56,40+,Senioren 40+,"Tor, Verteidigung linksaussen",FC Bosna Zürich (11541),M
1311543,0,469,40+,"4. Liga, Senioren 30+, Senioren 40+ (7/7)","Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte",SV Seebach ZH (11488),M
1311551,0,80,30+,Senioren 30+,Verteidigung rechtsaussen,Sporting Club Schaffhausen (11114),M
1311602,0,548,Jun.B,"3. Liga, 4. Liga","Innenverteidigung rechts, Verteidigung rechtsaussen",FC Schwamendingen (11487),M
1313893,0,900,Jun.B,"Junioren A Promotion, Junioren B 2. Stärkeklasse",Tor,FC Oetwil am See (11072),M
1313898,0,810,Jun.B,Junioren B Promotion,Tor,FC Richterswil (11041),M
1314231,0,860,Aktiv,Frauen 3. Liga,"Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv rechts, Mittelfeld linksaussen",FC Bassersdorf (11070),W
1314384,0,424,Jun.B,Juniorinnen B,"Verteidigung links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Phönix Seen (11258),W
1314482,0,139,Jun.B,Junioren B Promotion,"Innenverteidigung rechts, Verteidigung links, Verteidigung linksaussen",FC Glattbrugg (11021),M
1314769,0,393,30+,Senioren 30+,"Mittelfeld defensiv, Mittelfeld linksinnen, Mittelfeld rechtsinnen",SC Winterthur United (11256),M
1314782,0,270,Jun.B,Junioren A,"Flügel links, Mittelfeld, Mittelfeld rechts, Verteidigung rechts",FC Greifensee (11056),M
1312566,0,270,Jun.C,Junioren C 2. Stärkeklasse,"Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechts",US Virtus Badolato (11559),M
127943,0,286,Aktiv,5. Liga,"Innenverteidigung rechts, Mittelfeld linksinnen",FC Hakoah ZH (11477),M
127957,0,540,Jun.C,Junioren C 1. Stärkeklasse,"Flügel links, Innenverteidigung links, Mittelfeld linksaussen, Verteidigung linksaussen",FC Maur (11065),M
128039,0,302,Jun.A,"5. Liga, Junioren A","Sturmspitze, Verteidigung mitte, Verteidigung rechtsaussen, hängende Spitze",FC Witikon (11496),M
128298,0,1350,Jun.C,"Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse, Junioren C Promotion",Tor,FC Schlieren (11045),M
128380,0,291,40+,Senioren 40+,"Flügel rechts, Tor",SC Veltheim (11262),M
128386,0,124,30+,Senioren 30+,Mittelfeld rechtsinnen,FC Wald (11052),M
126717,0,80,30+,Senioren 30+,Mittelfeld rechtsaussen,FC Wiesendangen (11265),M
126750,0,630,Jun.C,Junioren C 1. Stärkeklasse,Tor,FC Langnau a/A (11032),M
125711,0,160,Aktiv,5. Liga,"Ersatz (S), Innenverteidigung links",FC Maur (11065),M
126078,0,17,Jun.B,Junioren B Promotion,Ersatz (S),FC Glattbrugg (11021),M
126152,0,810,Aktiv,Frauen 3. Liga,Tor,FC Regensdorf (11040),W
1315283,0,604,Jun.B,"Frauen 3. Liga, Juniorinnen B","Mittelfeld defensiv links, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen, Mittelsturm",FC Einsiedeln (11712),W
1315351,0,336,Jun.B,Junioren B 1. Stärkeklasse,"Mittelfeld, Mittelfeld linksinnen, hängende Spitze",FC Brüttisellen-Dietlikon (11005),M
1315502,0,90,Aktiv,5. Liga,Flügel links,FC Buchs-Dällikon (11473),M
1315616,0,244,30+,Senioren 30+,"Mittelfeld linksaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Wiedikon ZH (11494),M
1315914,0,900,Aktiv,2. Liga,Tor,FC Urdorf (11069),M
1315979,0,540,Jun.B,Junioren B 1. Stärkeklasse,Tor,FC Adliswil (11001),M
1316088,0,11,30+,3. Liga,Ersatz (S),FC Hinwil (11023),M
1316094,0,754,30+,4. Liga,Verteidigung linksaussen,FC Zürich-Affoltern (11467),M
1316181,0,229,Aktiv,5. Liga,"Sturmspitze, Sturmspitze rechts",FC Einsiedeln (11712),M
1316248,0,257,30+,4. Liga,"Innenverteidigung links, Mittelfeld rechtsinnen, hängende Spitze",FC Wiedikon ZH (11494),M
1313595,0,688,Aktiv,Nationalliga B (Frauen),Verteidigung linksaussen,FC Wädenswil (11051),W
1313605,0,234,Jun.B,"4. Liga, Junioren A Promotion","Ersatz (S), Flügel rechts",FC Stäfa 1895 (11047),M
1313732,0,0,Jun.C,Junioren C 1. Stärkeklasse,Ersatz (S),FC Greifensee (11056),M
124238,0,363,Jun.C,Junioren C Promotion,"Flügel rechts, Mittelfeld rechtsaussen",FC Stäfa 1895 (11047),M
124337,0,80,40+,Senioren 40+,Ersatz (S),FC Dielsdorf (11008),M
1316327,0,34,40+,Senioren 30+,Tor,FC Neunkirch (11109),M
1316401,0,630,Jun.D,Juniorinnen C,Mittelfeld rechtsinnen,FC Adliswil (11001),W
1316718,0,741,40+,Frauen 2. Liga,"Innenverteidigung links, Verteidigung links",FC Volketswil (11075),W
1316757,0,466,Jun.B,Juniorinnen B,"Flügel rechts, Mittelfeld linksaussen, Mittelfeld rechtsaussen, Sturmspitze rechts",FC Phönix Seen (11258),W
1316761,0,493,Aktiv,5. Liga,"Mittelfeld linksaussen, Mittelfeld rechtsinnen, Verteidigung linksaussen",FC Fällanden (11017),M
1316907,0,142,Jun.C,Junioren C Promotion,"Ersatz (S), Mittelfeld rechtsaussen",FC Schaffhausen (11105),M
1316996,0,240,40+,Senioren 30+ Meister,"Innenverteidigung rechts, Mittelfeld linksinnen",SC Siebnen (11746),M
1317132,0,140,50+,Senioren 50+/11,Tor,Grasshopper Club Zürich (11476),M
127125,0,180,Aktiv,4. Liga,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Birmensdorf (11004),M
127166,0,243,Jun.A,3. Liga,"Ersatz (S), Mittelfeld defensiv, Mittelfeld defensiv rechts, Mittelfeld rechtsinnen",BC Albisrieden (11542),M
127243,0,88,40+,Frauen 3. Liga,Mittelfeld rechtsinnen,FC Unterstrass (11492),W
127381,0,4,Aktiv,4. Liga,Ersatz (S),Racing Club ZH (11485),M
127647,0,810,Jun.B,Junioren B 2. Stärkeklasse,"Innenverteidigung links, Innenverteidigung rechts, Libero",FC Hinwil (11023),M
125585,0,204,Jun.B,Juniorinnen B,"Verteidigung linksaussen, Verteidigung mitte, Verteidigung rechtsaussen",FC Wiedikon ZH (11494),W
1317402,0,510,Aktiv,5. Liga,"Innenverteidigung links, Innenverteidigung rechts",FC Diessenhofen (11809),M
1317555,0,420,40+,Senioren 40+ Promotion,"Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Schlieren (11045),M
1317578,0,383,40+,Senioren 40+,"Innenverteidigung rechts, Mittelfeld linksinnen, Mittelfeld rechts, Verteidigung mitte",BC Albisrieden (11542),M
1317629,0,430,30+,2. Liga,"Innenverteidigung links, Innenverteidigung rechts, Verteidigung mitte, Verteidigung rechtsaussen",FC Oetwil-Geroldswil (11079),M
1317913,0,636,30+,5. Liga,"Innenverteidigung links, Innenverteidigung rechts",FC Büsingen (11902),M
1318042,0,720,Jun.B,Junioren B 1. Stärkeklasse,Tor,SV Rümlang (11043),M
1318112,0,0,Jun.D,Junioren C Promotion,Ersatz (S),FC Wetzikon (11055),M
1318278,0,45,40+,Frauen 4. Liga,Sturmspitze,FC Oberglatt (11036),W
1318546,0,533,30+,5. Liga,"Flügel rechts, Innenverteidigung links, Innenverteidigung rechts, Mittelfeld defensiv",FC Pfäffikon (11037),M
126156,0,409,Aktiv,"3. Liga, 5. Liga","Flügel rechts, Verteidigung linksaussen, Verteidigung rechtsaussen",SC Winterthur United (11256),M
126232,0,894,Jun.D,Juniorinnen C,"Innenverteidigung links, Mittelfeld, Verteidigung links, Verteidigung rechtsaussen",FC Männedorf (11033),W
126399,0,540,Jun.C,Juniorinnen C,"Sturmspitze, Verteidigung linksaussen",FC Affoltern a/A (11002),W
126488,0,392,50+,Senioren 40+,"Verteidigung linksaussen, Verteidigung rechtsaussen",FC Dielsdorf (11008),M
126574,0,20,40+,Senioren 40+,Ersatz (S),FC Regensdorf (11040),M
126704,0,413,Jun.B,"Frauen 3. Liga, Juniorinnen B","Ersatz (S), Verteidigung links, Verteidigung linksaussen",FC Neftenbach (11062),W
124156,0,419,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld linksinnen, Mittelfeld rechtsaussen, Mittelfeld rechtsinnen",FC Räterschen (11039),M
1319613,0,560,Jun.B,3. Liga,"Flügel links, Flügel rechts",SC Veltheim (11262),M
1319730,0,55,40+,Senioren 40+,Ersatz (S),FC Glattfelden (11022),M
1319743,0,0,30+,5. Liga,Ersatz (S),FC Italia Zurigo (11493),M
1319809,0,296,Aktiv,5. Liga,"Hängende Spitze rechts, Mittelfeld, Mittelfeld rechtsinnen",US Virtus Badolato (11559),M
1318713,0,240,Jun.D,Juniorinnen C,"Ersatz (S), Innenverteidigung rechts, Verteidigung rechtsaussen",Sporting Club Schaffhausen (11114),W
1318714,0,90,Jun.D,Juniorinnen C,Tor,Sporting Club Schaffhausen (11114),W
1318734,0,338,Jun.B,Junioren B 2. Stärkeklasse,"Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung linksaussen",FC Weisslingen (11054),M
1318788,0,720,Jun.A,4. Liga,"Flügel links, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Schleitheim (11111),M
1318846,0,165,Jun.D,Juniorinnen C,"Ersatz (S), Mittelfeld linksaussen, Mittelfeld rechtsaussen, Verteidigung linksaussen, Verteidigung rechtsaussen",FC Hinwil (11023),W
1318860,0,264,Jun.C,Junioren C 2. Stärkeklasse,"Flügel links, Mittelfeld linksaussen, Sturmspitze, Sturmspitze links",FC Rüti (11044),M
1318879,0,35,30+,4. Liga,Verteidigung mitte,FC Esperanza ZH (11561),M
1319026,0,367,Jun.D,Junioren C 2. Stärkeklasse,"Verteidigung linksaussen, Verteidigung rechts, Verteidigung rechtsaussen",FC Weisslingen (11054),M
1319171,0,466,Jun.C,Junioren C 2. Stärkeklasse,"Flügel rechts, Mittelfeld, Sturmspitze rechts",Sporting Club Schaffhausen (11114),M
1319249,0,360,Jun.C,Juniorinnen C,Verteidigung rechtsaussen,Sporting Club Schaffhausen (11114),W
1319284,0,180,Jun.D,Juniorinnen C,Innenverteidigung rechts,Sporting Club Schaffhausen (11114),W
1317243,0,160,30+,Senioren 30+,"Flügel rechts, Mittelsturm",FC Adliswil (11001),M
122095,0,711,Aktiv,Frauen 4. Liga,"Mittelfeld links, Verteidigung linksaussen",FC Wallisellen (11053),W
122270,0,557,30+,Frauen 3. Liga,"Flügel links, Mittelfeld defensiv rechts, Sturmspitze rechts",SC Wipkingen ZH (11495),W
122541,0,360,30+,Senioren 30+ Promotion,"Mittelfeld linksaussen, Mittelfeld linksinnen",FC Rafzerfeld (11100),M
122733,0,117,50+,Senioren 40+,"Flügel rechts, Verteidigung linksaussen",FC Brasil Suisse (11537),M
122947,0,246,Jun.C,"Junioren C Promotion, Youth League C","Mittelfeld defensiv, Mittelfeld linksaussen, Mittelfeld linksinnen",FC Wiedikon ZH (11494),M
1320169,0,306,Jun.C,Junioren C 2. Stärkeklasse,"Mittelfeld, Mittelfeld linksinnen, Mittelfeld rechtsinnen",FC Wädenswil (11051),M
1320260,0,416,Jun.C,Junioren C 1. Stärkeklasse,"Ersatz (S), Mittelfeld rechtsaussen, hängende Spitze",FC United Zürich (11517),M
1319307,0,643,Jun.C,Juniorinnen C,"Verteidigung links, Verteidigung rechts",FC Dielsdorf (11008),W
1319336,0,544,Jun.C,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse","Ersatz (S), Innenverteidigung links, Innenverteidigung rechts, Tor, Verteidigung rechtsaussen",FC United Zürich (11517),M
