Id-Player,Liga,Vereinsname
596572,4. Liga,FC Bosna Zürich (11541)
592484,Senioren 30+,FC Embrach (11266)
960271,5. Liga,FC Glattfelden (11022)
185467,"2. Liga, 3. Liga",FC Wiesendangen (11265)
546031,"3. Liga, 5. Liga",SC Siebnen (11746)
96763,"5. Liga, Senioren 30+ Promotion",FC Fällanden (11017)
543749,Junioren C 1. Stärkeklasse,FC Kilchberg-Rüschlikon (11027)
599233,3. Liga,FC Ellikon Marthalen (11014)
882915,3. Liga,FC Thayngen (11108)
883055,3. Liga,FC Diessenhofen (11809)
883134,Junioren B 2. Stärkeklasse,FC Birmensdorf (11004)
599526,Junioren C Promotion,FC Horgen (11024)
44596,Junioren C 1. Stärkeklasse,BC Albisrieden (11542)
959061,Junioren C 2. Stärkeklasse,SV Seebach ZH (11488)
191796,Junioren C Promotion,SC Veltheim (11262)
912868,Senioren 50+/7,FC Greifensee (11056)
540551,"Senioren 30+, Senioren 40+",FC Ellikon Marthalen (11014)
604261,"3. Liga, Senioren 30+ Meister",FC Republika Srpska (11539)
1201084,4. Liga,FC Bäretswil (11067)
1136435,"3. Liga, 5. Liga",FC Neumünster (11481)
604270,3. Liga,FC Thayngen (11108)
602163,Junioren C 2. Stärkeklasse,FC Stammheim (11269)
911180,Juniorinnen B,FC Männedorf (11033)
538428,Senioren 30+ Promotion,FC Stäfa 1895 (11047)
288096,"5. Liga, Senioren 30+ Promotion",FC Fällanden (11017)
1198116,Junioren B Promotion,FC Herrliberg (11057)
368241,Junioren C 2. Stärkeklasse,SC Hegi Winterthur (11267)
97580,Senioren 30+,FC Mönchaltorf (11035)
539072,3. Liga,FC Räterschen (11039)
230493,Juniorinnen B,FC Rafzerfeld (11100)
969761,"Senioren 40+, Senioren 50+/7",FC Fehraltorf (11018)
28700,Junioren A,FC Brüttisellen-Dietlikon (11005)
1196818,Senioren 40+,FC Rüti (11044)
28796,"Frauen 3. Liga, Juniorinnen B",FC Blue Stars ZH Frauen 1968 (11562)
289785,5. Liga,FC Wald (11052)
1032019,"4. Liga, Senioren 30+",FC Embrach (11266)
889493,Junioren B 1. Stärkeklasse,FC Rot Weiss Winikon (11085)
1353528,Senioren 50+/7,FC Wallisellen (11053)
1133736,Frauen 2. Liga,FC Niederweningen (11068)
532043,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
892570,"3. Liga, Senioren 30+",FC Mönchaltorf (11035)
532102,Senioren 30+,US Virtus Badolato (11559)
619067,"Frauen 3. Liga, Juniorinnen B",FC Einsiedeln (11712)
730281,4. Liga,SC Veltheim (11262)
1191714,"3. Liga, 5. Liga",FC Blue Stars ZH (11472)
52514,4. Liga,FC Neftenbach (11062)
319166,Senioren 30+,FC Adliswil (11001)
297434,5. Liga,Inter Club Zurigo (11511)
1129103,Senioren 30+,FC Wallisellen (11053)
732660,Juniorinnen C,FC Oetwil-Geroldswil (11079)
1348224,Juniorinnen C,FC Oetwil-Geroldswil (11079)
1349157,5. Liga,Inter Club Zurigo (11511)
468700,"3. Liga, 4. Liga, Junioren B 1. Stärkeklasse",FC Rüti (11044)
194847,Junioren C 1. Stärkeklasse,FC Rafzerfeld (11100)
619546,"Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Pfäffikon (11037)
101286,Senioren 50+/7,FC Volketswil (11075)
622197,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Wülflingen (11264)
469193,Junioren A,Centro Lusitano Zurich (11523)
100672,4. Liga,FC Stein am Rhein (11107)
233228,Junioren B 2. Stärkeklasse,FC Neftenbach (11062)
47072,Junioren C 1. Stärkeklasse,FC Wiesendangen (11265)
195891,Junioren C 2. Stärkeklasse,FC Bäretswil (11067)
529494,2. Liga,FC Wiesendangen (11265)
529655,"3. Liga, 5. Liga",FC Wädenswil (11051)
197457,"4. Liga, Senioren 30+",FC Feusisberg-Schindellegi (11749)
1187222,Junioren C Promotion,FC Horgen (11024)
1187176,Juniorinnen C,FC Männedorf (11033)
1188848,4. Liga,FC Küsnacht (11030)
733511,Frauen 4. Liga,FC Wallisellen (11053)
734089,"4. Liga, Senioren 40+",FC Brasil Suisse (11537)
889890,"3. Liga, Junioren B 1. Stärkeklasse",FC Männedorf (11033)
1127772,Junioren C 1. Stärkeklasse,FC Egg (11012)
625336,Frauen 3. Liga,FC Wiedikon ZH (11494)
200988,Senioren 30+ Promotion,FC Srbija ZH (11516)
625300,3. Liga,Sporting Club Schaffhausen (11114)
1181169,"4. Liga, Junioren B 1. Stärkeklasse, Youth League A",FC Wallisellen (11053)
917949,Senioren 30+,FC Birmensdorf (11004)
4254,Senioren 40+ Meister,FC Wallisellen (11053)
1346994,Junioren C 2. Stärkeklasse,FC Embrach (11266)
698586,Junioren C 1. Stärkeklasse,FC Stäfa 1895 (11047)
467165,"Junioren B 1. Stärkeklasse, Junioren B Promotion",FC Wiesendangen (11265)
1029215,Youth League C,FC Phönix Seen (11258)
372580,Junioren C Promotion,FC Schwamendingen (11487)
103193,Junioren B 1. Stärkeklasse,FC Oberrieden (11078)
464954,"3. Liga, Senioren 30+ Meister",FC Republika Srpska (11539)
370271,3. Liga,FC Altstetten (11469)
370291,"Frauen 2. Liga, Frauen 4. Liga",FC Witikon (11496)
106030,Senioren 50+/7,FC Effretikon (11502)
1179026,Frauen 3. Liga,FC Glattfelden (11022)
1345142,Juniorinnen C,FC Urdorf (11069)
1345107,Senioren 40+,FC Glattbrugg (11021)
630132,Junioren C 1. Stärkeklasse,FC Glattal Dübendorf (11086)
38561,Junioren C 2. Stärkeklasse,FC Embrach (11266)
1180184,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Rafzerfeld (11100)
463370,Senioren 30+ Promotion,FC Affoltern a/A (11002)
291479,Junioren C Promotion,FC Tössfeld (11261)
919481,"Juniorinnen B, Juniorinnen C",FC Pfäffikon (11037)
919977,Senioren 30+ Promotion,FC Kilchberg-Rüschlikon (11027)
739405,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Srbija ZH (11516)
632354,Youth League C,FC Glattbrugg (11021)
738253,Junioren B 2. Stärkeklasse,FC Neunkirch (11109)
918115,3. Liga,FC Witikon (11496)
288989,"Juniorinnen B, Juniorinnen C",FC Blue Stars ZH Frauen 1968 (11562)
204047,Senioren 30+,FC Horgen (11024)
636582,Junioren A Promotion,FC Oetwil am See (11072)
41045,"3. Liga, 4. Liga",FC Affoltern a/A (11002)
1125410,Senioren 30+,FC Adliswil (11001)
54481,"5. Liga, Junioren B 1. Stärkeklasse",FC Maur (11065)
201208,4. Liga,FC Schwamendingen (11487)
201100,2. Liga,FC Wiedikon ZH (11494)
463213,Youth League C,FC Küsnacht (11030)
641037,Juniorinnen B,FC Wiedikon ZH (11494)
1336509,3. Liga,FC Srbija ZH (11516)
1014495,Junioren B 1. Stärkeklasse,FC Oberwinterthur (11257)
639829,Senioren 30+ Meister,BC Albisrieden (11542)
640035,Senioren 40+,FC Glattbrugg (11021)
61578,"4. Liga, 5. Liga",FC Witikon (11496)
642710,Senioren 40+ (7/7),FC Bassersdorf (11070)
1014181,"Junioren B 2. Stärkeklasse, Junioren B Promotion",FC Thayngen (11108)
42550,3. Liga,FC Glattfelden (11022)
42693,Junioren C 2. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
290240,Junioren B 1. Stärkeklasse,FC Ellikon Marthalen (11014)
644229,Juniorinnen C,FC Effretikon (11502)
350641,Junioren B Promotion,FC Unterstrass (11492)
512040,5. Liga,FC Wülflingen (11264)
647177,Junioren C 2. Stärkeklasse,FC Hinwil (11023)
645128,5. Liga,CCD Lautaro-Chile (11525)
897184,Youth League C,FC Wiedikon ZH (11494)
650625,Junioren B 1. Stärkeklasse,SV Seebach ZH (11488)
747515,5. Liga,FC Blau-Weiss Erlenbach (11710)
367745,5. Liga,FC Wollerau (11765)
204715,3. Liga,NK Dinamo Schaffhausen (11116)
21150,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
922590,Junioren C 1. Stärkeklasse,FC Unterstrass (11492)
654058,Junioren A,FC Embrach (11266)
653051,4. Liga,FC Hellas (11526)
656596,Frauen 4. Liga,FC Oberglatt (11036)
109420,4. Liga,FC Wülflingen (11264)
657095,4. Liga,FC Schleitheim (11111)
657160,Junioren C 2. Stärkeklasse,FC Wollerau (11765)
1171702,Junioren B Promotion,FC Blue Stars ZH (11472)
1173934,Frauen 3. Liga,FC Thayngen (11108)
459860,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
1173624,5. Liga,FC Schwerzenbach (11077)
754492,Junioren B 1. Stärkeklasse,FC Witikon (11496)
108243,Junioren B 1. Stärkeklasse,FC Egg (11012)
1121840,5. Liga,US Avellino Zurigo (11522)
456198,3. Liga,FC Oerlikon/Polizei ZH (11544)
111932,5. Liga,FC Rämibühl Zürich (11553)
653913,"5. Liga, Junioren B 1. Stärkeklasse",SC Wipkingen ZH (11495)
62607,Senioren 40+ (7/7),FC Bassersdorf (11070)
1332768,Junioren C 2. Stärkeklasse,FC Affoltern a/A (11002)
109864,"2. Liga, 3. Liga",FC Wiesendangen (11265)
453586,4. Liga,FC Küsnacht (11030)
1329674,Juniorinnen C,SC Veltheim (11262)
53547,"Junioren B 1. Stärkeklasse, Junioren C Promotion",FC Regensdorf (11040)
36347,3. Liga,FC Glattfelden (11022)
452311,3. Liga,FC Unterstrass (11492)
1327608,Junioren C 1. Stärkeklasse,FC Oberwinterthur (11257)
1115748,Senioren 50+/7,FC Kloten (11028)
758789,"Senioren 40+ Meister, Senioren 50+/11",Grasshopper Club Zürich (11476)
761228,3. Liga,FC Volketswil (11075)
761241,Junioren C 1. Stärkeklasse,FC United Zürich (11517)
1117091,5. Liga,US Avellino Zurigo (11522)
923717,5. Liga,Grasshopper Club Zürich (11476)
244449,Junioren B 1. Stärkeklasse,BC Albisrieden (11542)
1325884,Junioren C 2. Stärkeklasse,FC Wülflingen (11264)
1325705,Juniorinnen C,FC Meilen (11034)
763299,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Affoltern a/A (11002)
767262,Junioren B 2. Stärkeklasse,FC Küsnacht (11030)
1324391,Junioren C 2. Stärkeklasse,FC Feusisberg-Schindellegi (11749)
1111911,Senioren 30+,FC Adliswil (11001)
1323062,Senioren 30+,FC Wiedikon ZH (11494)
68921,"Junioren C Promotion, Youth League B",FC Stäfa 1895 (11047)
116424,"3. Liga, 4. Liga, 5. Liga, Senioren 30+ Promotion",FC Kilchberg-Rüschlikon (11027)
118330,Frauen 3. Liga,FC Unterstrass (11492)
121303,4. Liga,Club Reggina Svizzera (11272)
444977,Junioren C 2. Stärkeklasse,Cholfirst United (11122)
243456,Senioren 40+ Promotion,FC Schlieren (11045)
117730,Senioren 30+,FC Meilen (11034)
442491,4. Liga,FC Affoltern a/A (11002)
440751,"Senioren 40+ Promotion, Senioren 50+/7",FC Brüttisellen-Dietlikon (11005)
313029,Junioren A Promotion,FC Adliswil (11001)
1320656,4. Liga,FC Esperanza ZH (11561)
3618,Junioren B 2. Stärkeklasse,FC Birmensdorf (11004)
5588,5. Liga,FC Schwerzenbach (11077)
1320299,2. Liga,FC Embrach (11266)
300130,Senioren 30+ Promotion,Grasshopper Club Zürich (11476)
773316,"2. Liga, 3. Liga",FC Bassersdorf (11070)
244756,"Junioren B 2. Stärkeklasse, Junioren B Promotion",FC Pfäffikon (11037)
347791,"Senioren 40+, Senioren 50+/7",FC Wetzikon (11055)
1103148,Senioren 30+,FC Einsiedeln (11712)
1320146,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC United Zürich (11517)
443368,Junioren B 1. Stärkeklasse,SC Zollikon (11066)
1291364,"Frauen 3. Liga, Juniorinnen B",FC Schlieren (11045)
299660,"3. Liga, Junioren B 2. Stärkeklasse",FC Republika Srpska (11539)
1105979,Junioren C 1. Stärkeklasse,US Avellino Zurigo (11522)
778499,4. Liga,FC Bassersdorf (11070)
1102115,"Juniorinnen B, Juniorinnen C",FC Witikon (11496)
127323,Junioren B 1. Stärkeklasse,FC Stammheim (11269)
781955,Juniorinnen B,FC Stäfa 1895 (11047)
780143,3. Liga,FC Pfäffikon (11037)
437387,"Junioren B Promotion, Youth League C",FC Glattbrugg (11021)
930638,"3. Liga, 5. Liga",BC Albisrieden (11542)
128218,Junioren C Promotion,FC Industrie Turicum (11552)
782688,"2. Liga, 4. Liga",FC Einsiedeln (11712)
1313977,"3. Liga, Junioren A Promotion",FC Phönix Seen (11258)
34030,Senioren 30+,FC Volketswil (11075)
783486,Junioren B 1. Stärkeklasse,FC Schwamendingen (11487)
437068,"4. Liga, Junioren B 1. Stärkeklasse",FC Stammheim (11269)
1311880,3. Liga,FC Mönchaltorf (11035)
19676,"Junioren C 1. Stärkeklasse, Junioren C Promotion",FC Regensdorf (11040)
1100404,4. Liga,FC Oetwil-Geroldswil (11079)
433106,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
986004,4. Liga,FC Dielsdorf (11008)
786158,4. Liga,FC Glattbrugg (11021)
786554,5. Liga,FC Diessenhofen (11809)
127793,"Frauen 3. Liga, Frauen 4. Liga",FC Küsnacht (11030)
963224,4. Liga,FC Fehraltorf (11018)
130948,Junioren B 2. Stärkeklasse,FC Wülflingen (11264)
17360,Senioren 40+ (7/7),FC Kempttal (11026)
788003,Frauen 2. Liga,FC Volketswil (11075)
788433,Senioren 50+/7,SV Rümlang (11043)
130158,Junioren C Promotion,SC Veltheim (11262)
963631,Junioren C 2. Stärkeklasse,FC Bäretswil (11067)
253424,4. Liga,FC Kempttal (11026)
343503,Junioren C 1. Stärkeklasse,FC Langnau a/A (11032)
791038,Junioren B 1. Stärkeklasse,FC Bassersdorf (11070)
303937,5. Liga,SC Hegi Winterthur (11267)
344268,4. Liga,Racing Club ZH (11485)
789167,Junioren C 2. Stärkeklasse,FC Bauma (11003)
791685,Junioren B 1. Stärkeklasse,FC Wollishofen (11497)
1092324,Juniorinnen C,FC Kilchberg-Rüschlikon (11027)
1092298,Junioren C 2. Stärkeklasse,FC Effretikon (11502)
1092054,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
131496,Junioren C 2. Stärkeklasse,FC Oetwil am See (11072)
793705,"Junioren B 2. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Meilen (11034)
794160,Senioren 50+/7,FC Glattfelden (11022)
792484,Juniorinnen C,FC Buchs-Dällikon (11473)
1089989,Senioren 40+ (7/7),FC Oetwil-Geroldswil (11079)
343378,3. Liga,FC Männedorf (11033)
341350,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
427247,5. Liga,FC Kilchberg-Rüschlikon (11027)
427252,4. Liga,FC Wülflingen (11264)
253877,Senioren 40+,FC Zürich (11499)
6428,3. Liga,FC Schlieren (11045)
797924,Senioren 40+,SC Veltheim (11262)
1297877,Junioren B 2. Stärkeklasse,FC Neftenbach (11062)
256996,5. Liga,FC Oetwil-Geroldswil (11079)
427879,Senioren 40+ Promotion,FC Schlieren (11045)
799508,"4. Liga, Senioren 30+ Promotion",FC Gossau (11076)
136093,Junioren C 1. Stärkeklasse,FC Glattfelden (11022)
1296400,Senioren 40+,FC Phönix Seen (11258)
4942,4. Liga,SC Zollikon (11066)
938296,5. Liga,FC Blau-Weiss Erlenbach (11710)
1087522,3. Liga,SC Winterthur United (11256)
425084,4. Liga,FC Zürich-Affoltern (11467)
257452,5. Liga,FC Blue Stars ZH (11472)
65826,Junioren A Promotion,FC Phönix Seen (11258)
938583,Frauen 3. Liga,FC Pfäffikon (11037)
803221,Junioren B 1. Stärkeklasse,FC Altstetten (11469)
377355,Junioren C 2. Stärkeklasse,FC Glattal Dübendorf (11086)
338992,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Bassersdorf (11070)
1258662,Senioren 40+ Promotion,FC Fällanden (11017)
967269,Juniorinnen B,FC Blue Stars ZH Frauen 1968 (11562)
34915,Junioren A,FC Greifensee (11056)
1291180,Juniorinnen C,FC Stäfa 1895 (11047)
807014,"Juniorinnen B, Juniorinnen C",FC Wülflingen (11264)
1083158,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Langnau a/A (11032)
810124,Youth League B,FC Küsnacht (11030)
1007022,"2. Liga, Youth League A",FC Urdorf (11069)
417339,Senioren 50+/7,FC Wädenswil (11051)
941708,Junioren C 1. Stärkeklasse,FC Urdorf (11069)
1289651,4. Liga,FC Bauma (11003)
508169,Frauen 4. Liga,FC Buchs-Dällikon (11473)
508492,"5. Liga, Senioren 30+",NK Hajduk ZH (11533)
562210,Junioren C 1. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
368631,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
661220,5. Liga,Grasshopper Club Zürich (11476)
564579,3. Liga,FC Töss (11260)
566144,Senioren 30+,FC Dielsdorf (11008)
505971,"5. Liga, Senioren 30+ Meister",FC Herrliberg (11057)
562298,Senioren 30+,FC Buttikon (11707)
562241,Junioren B 2. Stärkeklasse,FC Wülflingen (11264)
211237,"3. Liga, 4. Liga",FC Niederweningen (11068)
72009,Juniorinnen C,FC Horgen (11024)
662470,Junioren C 2. Stärkeklasse,Cholfirst United (11122)
71440,2. Liga,FC Oetwil-Geroldswil (11079)
1666,"Juniorinnen B, Juniorinnen C",FC Wald (11052)
1396463,5. Liga,Grasshopper Club Zürich (11476)
1027291,Junioren C 1. Stärkeklasse,BC Albisrieden (11542)
210841,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Witikon (11496)
662704,5. Liga,FC Engstringen (11015)
900322,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
212687,Junioren A Promotion,FC Mönchaltorf (11035)
1026842,Senioren 30+,FC Newborn (11117)
212586,2. Liga,FC Wädenswil (11051)
661671,Senioren 30+,FC Meilen (11034)
506479,4. Liga,FC Bosna Zürich (11541)
899211,4. Liga,FC Niederweningen (11068)
1394738,Junioren C 2. Stärkeklasse,FC Wollerau (11765)
504876,Junioren C 1. Stärkeklasse,FC Niederweningen (11068)
24931,3. Liga,FC Glattfelden (11022)
505265,5. Liga,FC Rämibühl Zürich (11553)
212188,"Junioren A Promotion, Junioren B 1. Stärkeklasse",SV Rümlang (11043)
903434,Junioren C Promotion,FC Schwamendingen (11487)
663388,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Langnau a/A (11032)
72512,"Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Pfäffikon (11037)
507620,"Junioren B 1. Stärkeklasse, Junioren C 1. Stärkeklasse",FC Adliswil (11001)
505597,"3. Liga, Senioren 30+ Promotion",FC Engstringen (11015)
1392093,Juniorinnen C,FC Adliswil (11001)
1165743,3. Liga,FC Regensdorf (11040)
904009,"3. Liga, 4. Liga",FC Affoltern a/A (11002)
41863,"Frauen 3. Liga, Frauen 4. Liga",FC Wiedikon ZH (11494)
903094,Senioren 40+,FC Wiedikon ZH (11494)
39782,Junioren B Promotion,FC Altstetten (11469)
364181,"Juniorinnen B, Juniorinnen C",FC Blue Stars ZH Frauen 1968 (11562)
213147,Junioren B 1. Stärkeklasse,FC Dielsdorf (11008)
74557,4. Liga,FC Mezopotamya (11546)
666953,4. Liga,FC Niederweningen (11068)
24949,Junioren C 1. Stärkeklasse,FC Wädenswil (11051)
73720,Senioren 30+ Promotion,FC Schlieren (11045)
41532,Junioren C 1. Stärkeklasse,FC Ellikon Marthalen (11014)
364358,"5. Liga, Senioren 30+",Inter Club Zurigo (11511)
1389677,5. Liga,Inter Club Zurigo (11511)
669594,Junioren C 1. Stärkeklasse,FC Lohn (11112)
1024363,3. Liga,FC Elgg (11013)
293416,Junioren C Promotion,FC Tössfeld (11261)
499569,Juniorinnen B,FC Neftenbach (11062)
980272,"Junioren C 1. Stärkeklasse, Youth League C",FR Black (11538)
501685,5. Liga,FC Glattfelden (11022)
499253,4. Liga,FC Wollishofen (11497)
363087,Junioren C 2. Stärkeklasse,FC Engstringen (11015)
497018,5. Liga,FC Herrliberg (11057)
80130,4. Liga,FC Langnau a/A (11032)
1158663,Senioren 30+,FC Volketswil (11075)
1158384,"Junioren B Promotion, Youth League B",FC Stäfa 1895 (11047)
681079,Junioren C 2. Stärkeklasse,FC Herrliberg (11057)
1159865,Frauen 3. Liga,FC Pfäffikon (11037)
1387369,Junioren C 2. Stärkeklasse,FC Zürich-Affoltern (11467)
78730,4. Liga,FC Oberwinterthur (11257)
686187,Senioren 50+/7,FC Herrliberg (11057)
1385405,Junioren C 2. Stärkeklasse,Sporting Club Schaffhausen (11114)
1386438,4. Liga,FC Oerlikon/Polizei ZH (11544)
494254,"4. Liga, 5. Liga",FC Fällanden (11017)
494293,Junioren C 2. Stärkeklasse,FC Birmensdorf (11004)
1386763,Junioren C 2. Stärkeklasse,FC Lionem ZH (11551)
78453,"Juniorinnen B, Juniorinnen C",FC Egg (11012)
904968,5. Liga,FC Schlieren (11045)
1156489,Junioren C 2. Stärkeklasse,FC Wollishofen (11497)
1156315,Junioren B 1. Stärkeklasse,FC Bosna Zürich (11541)
687225,5. Liga,FC Schwerzenbach (11077)
685779,Junioren B 1. Stärkeklasse,FC Dielsdorf (11008)
493443,Junioren C 1. Stärkeklasse,FC Wollishofen (11497)
492080,Youth League B,FC Küsnacht (11030)
1382502,"Junioren C 2. Stärkeklasse, Junioren C Promotion",FC Affoltern a/A (11002)
1383593,Frauen 3. Liga,FC Unterstrass (11492)
363743,5. Liga,FC Boca Zürich (11458)
689489,Junioren C 1. Stärkeklasse,FC Brüttisellen-Dietlikon (11005)
687978,"Frauen 2. Liga, Frauen 3. Liga",FC Küsnacht (11030)
1155959,"Frauen 4. Liga, Juniorinnen B",FC Horgen (11024)
690089,Junioren C 2. Stärkeklasse,FC Beringen (11101)
217480,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Embrach (11266)
1154096,Junioren C 1. Stärkeklasse,FC Maur (11065)
688750,"4. Liga, 5. Liga",FC Wetzikon (11055)
1153580,"Senioren 30+, Senioren 40+ (7/7)",SV Seebach ZH (11488)
1380000,Juniorinnen C,FC Witikon (11496)
1381723,4. Liga,FC Wetzikon (11055)
689016,Juniorinnen C,FC Wald (11052)
218745,Senioren 30+,FC Wiesendangen (11265)
692863,"Junioren C Promotion, Youth League C",FC Wiedikon ZH (11494)
693836,"Junioren B 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Rüti (11044)
692110,Junioren A,FC Brüttisellen-Dietlikon (11005)
82670,Junioren B 2. Stärkeklasse,FC Männedorf (11033)
217998,Juniorinnen C,FC Oerlikon/Polizei ZH (11544)
85715,Juniorinnen B,BC Albisrieden (11542)
85572,Junioren C 2. Stärkeklasse,FC Oberrieden (11078)
1379023,Senioren 30+,FC Effretikon (11502)
695647,Youth League C,FC Urdorf (11069)
1152249,3. Liga,FC Witikon (11496)
84024,Senioren 40+,FC Rüti (11044)
1151130,3. Liga,FC Mönchaltorf (11035)
1377952,Juniorinnen C,FC Rafzerfeld (11100)
490382,5. Liga,FC Elgg (11013)
907439,"2. Liga, 3. Liga, Youth League A",FC Unterstrass (11492)
488267,"3. Liga, Junioren A Promotion",FC Volketswil (11075)
218809,Senioren 50+/7,FC Richterswil (11041)
488441,Senioren 40+,FC Schwerzenbach (11077)
1152347,Junioren C Promotion,FC Schaffhausen (11105)
959343,Junioren C 1. Stärkeklasse,FC Stäfa 1895 (11047)
87846,Senioren 50+/7,AC Palermo (11514)
1150889,"2. Liga, 4. Liga",FC Gossau (11076)
699743,Juniorinnen C,FC Buchs-Dällikon (11473)
698495,Senioren 50+/7,FC Bassersdorf (11070)
907592,4. Liga,Racing Club ZH (11485)
1376720,Junioren B 1. Stärkeklasse,FC Fehraltorf (11018)
293997,3. Liga,FC Albania (11545)
490154,"Junioren C 1. Stärkeklasse, Junioren C 2. Stärkeklasse",FC Töss (11260)
84600,Junioren C 1. Stärkeklasse,FC Glattbrugg (11021)
1373015,"Senioren 40+, Senioren 50+/7",SC Post Winterthur (11259)
1373752,Junioren B Promotion,FC Altstetten (11469)
1373513,"Frauen 4. Liga, Junioren C 2. Stärkeklasse, Juniorinnen C",FC Affoltern a/A (11002)
1148072,Juniorinnen C,FC Meilen (11034)
51421,"2. Liga, 4. Liga",FC Gossau (11076)
49425,"4. Liga, Junioren B 1. Stärkeklasse, Junioren B 2. Stärkeklasse",FC Affoltern a/A (11002)
1149747,Juniorinnen B,FC Regensdorf (11040)
